"title","id","addr","cate.major","cate.minor","avg.cost","url"
"大南港永和豆漿","84639","台北市南港區東南街1號","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/84639-大南港永和豆漿"
"新化牛<U+306E>屋","730994","台南市新化區復興路220號","早餐","中式早餐",120,"http://www.ipeen.com.tw/shop/730994-新化牛<U+306E>屋"
"無名早餐店","595860","基隆市仁愛區光二路23號","早餐","其他類型早餐",29,"http://www.ipeen.com.tw/shop/595860-無名早餐店"
"我家豆漿中西式早餐","681222","南投縣草屯鎮太平路一段251號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/681222-我家豆漿中西式早餐"
"Right Caf'e X 對了 出發","1051132","台中市西區五權西四街13巷14號","早餐","早午餐",252,"http://www.ipeen.com.tw/shop/1051132-Right-Caf-e-X-對了-出發"
"無名早餐店","595860","基隆市仁愛區光二路23號","早餐","其他類型早餐",29,"http://www.ipeen.com.tw/shop/595860-無名早餐店"
"我家豆漿中西式早餐","681222","南投縣草屯鎮太平路一段251號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/681222-我家豆漿中西式早餐"
"美而美早餐店","40304","高雄市苓雅區輔仁路187號","早餐","西式早餐",40,"http://www.ipeen.com.tw/shop/40304-美而美早餐店"
"晨間廚房(澄和店)","598374","高雄市三民區澄和路100號","早餐","西式早餐",69,"http://www.ipeen.com.tw/shop/598374-晨間廚房-澄和店"
"包手","600776","高雄市大社區中山路","早餐","中式早餐",55,"http://www.ipeen.com.tw/shop/600776-包手"
"三街李記早餐店","604858","台南市南區福吉三街49號","早餐","中式早餐",30,"http://www.ipeen.com.tw/shop/604858-三街李記早餐店"
"五股蛋餅","628243","新北市五股區凌雲路一段82號","早餐","中式早餐",40,"http://www.ipeen.com.tw/shop/628243-五股蛋餅"
"早安！美芝城(南僑店)","626436","桃園市八德區桃鶯路南僑巷12弄8號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/626436-早安-美芝城-南僑店"
"林家手工現做小籠包","622996","新北市泰山區民生路17巷62號","早餐","中式早餐",60,"http://www.ipeen.com.tw/shop/622996-林家手工現做小籠包"
"晨間廚房(光華店)","624004","高雄市苓雅區廣西路96號","早餐","中式早餐",55,"http://www.ipeen.com.tw/shop/624004-晨間廚房-光華店"
"美而美早餐店(楠梓火車站)","631996","高雄市楠梓區建楠路232號","早餐","西式早餐",30,"http://www.ipeen.com.tw/shop/631996-美而美早餐店-楠梓火車站"
"約翰廚房早午餐","594152","高雄市苓雅區興中一路451號","早餐","西式早餐",100,"http://www.ipeen.com.tw/shop/594152-約翰廚房早午餐"
"巧比福健康早餐吧","147017","新北市蘆洲區民族路388號1F","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/147017-巧比福健康早餐吧"
"包饅意手工包子店","141251","新北市鶯歌區中正一路61號","早餐","其他類型早餐",15,"http://www.ipeen.com.tw/shop/141251-包饅意手工包子店"
"喜歡早餐","830038","桃園市平鎮區和平路2號","早餐","西式早餐",145,"http://www.ipeen.com.tw/shop/830038-喜歡早餐"
"Just a Bear 只是一隻熊 咖啡 早午餐(土城店)","1164746","新北市土城區金城路三段33巷8號","早餐","早午餐",268,"http://www.ipeen.com.tw/shop/1164746-Just-a-Bear-只是一隻熊-咖啡-早午餐-土城店"
"陽光早午餐 Sunshine","1061604","新北市泰山區信華一街55號","早餐","其他類型早餐",100,"http://www.ipeen.com.tw/shop/1061604-陽光早午餐-Sunshine"
"美而美早餐店","1029142","台中市大里區大明路251號","早餐","西式早餐",30,"http://www.ipeen.com.tw/shop/1029142-美而美早餐店"
"家鄉手工包子饅頭","1029622","台中市豐原區中正路824號","早餐","中式早餐",50,"http://www.ipeen.com.tw/shop/1029622-家鄉手工包子饅頭"
"ONE DAY輕食早餐","1047450","台南市新市區社內里28-25","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1047450-ONE-DAY輕食早餐"
"熊夯炭烤","1052880","新北市板橋區雙十路三段10巷16號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1052880-熊夯炭烤"
"宜蘭羅東六六包子","1039786","宜蘭縣羅東鎮文化街","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/1039786-宜蘭羅東六六包子"
"客廳 Kheh-thiann","1063224","台南市東區裕平路106號","早餐","西式早餐",250,"http://www.ipeen.com.tw/shop/1063224-客廳-Kheh-thiann"
"ㄆ飛輕食早午餐","1027398","高雄市苓雅區和平一路149-12號","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/1027398-ㄆ飛輕食早午餐"
"點點餐車","959846","台南市東區府連東路","早餐","西式早餐",55,"http://www.ipeen.com.tw/shop/959846-點點餐車"
"轉角等你陽光生活早餐","954266","嘉義市東區彌陀路311-1號","早餐","其他類型早餐",68,"http://www.ipeen.com.tw/shop/954266-轉角等你陽光生活早餐"
"幸福80號美味早餐","968424","台北市文山區景興路90號","早餐","西式早餐",80,"http://www.ipeen.com.tw/shop/968424-幸福80號美味早餐"
"西螺手工蛋餅","984464","雲林縣西螺鎮中山路171號","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/984464-西螺手工蛋餅"
"無名早餐店","987070","桃園市桃園區桃園區中山國際路口","早餐","中式早餐",50,"http://www.ipeen.com.tw/shop/987070-無名早餐店"
"No.552 早午餐咖啡輕食","987646","台中市北區健行路552號","早餐","西式早餐",80,"http://www.ipeen.com.tw/shop/987646-No-552-早午餐咖啡輕食"
"A-Bao house(民雄復興店)","944910","嘉義縣民雄鄉復興路126號","早餐","西式早餐",110,"http://www.ipeen.com.tw/shop/944910-A-Bao-house-民雄復興店"
"初初看碳烤吐司專賣店","1248009","台北市松山區民權東路三段160巷19弄1號","早餐","早午餐",0,"http://www.ipeen.com.tw/shop/1248009-初初看碳烤吐司專賣店"
"阿松拉仔麵","1009864","台中市西區五廊街93號","早餐","中式早餐",80,"http://www.ipeen.com.tw/shop/1009864-阿松拉仔麵"
"MORNI莫尼廚房-陽明店","1010228","彰化縣彰化市長順街63號","早餐","其他類型早餐",60,"http://www.ipeen.com.tw/shop/1010228-MORNI莫尼廚房-陽明店"
"AP Bar義式早午餐","1004450","新北市林口區文化三路","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1004450-AP-Bar義式早午餐"
"國安街56巷111弄無名早餐店","992814","台南市安南區國安街56巷111弄4號","早餐","中式早餐",55,"http://www.ipeen.com.tw/shop/992814-國安街56巷111弄無名早餐店"
"朵喵喵早餐早午餐","993830","新北市淡水區竹圍民族路45號1樓(淡水竹圍捷運站對面)","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/993830-朵喵喵早餐早午餐"
"早餐優選(淡江店)","995924","新北市淡水區北新路141巷21號","早餐","西式早餐",80,"http://www.ipeen.com.tw/shop/995924-早餐優選-淡江店"
"高木珈琲(高木珈琲 烏丸店)","940810","日本 京都府京都市下京<U+533A>烏丸通松原上<U+30EB>因幡堂町711 西田<U+30D3><U+30EB>1F","早餐","西式早餐",300,"http://www.ipeen.com.tw/shop/940810-高木珈琲-高木珈琲-烏丸店"
"小籠包","943098","台南市新市區中興街16號","早餐","其他類型早餐",60,"http://www.ipeen.com.tw/shop/943098-小籠包"
"白河草魚粥","943816","台南市白河區康樂路店仔口美食廣場","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/943816-白河草魚粥"
"招牌蛋餅","924272","台北市南港區玉成街9號","早餐","中式早餐",50,"http://www.ipeen.com.tw/shop/924272-招牌蛋餅"
"香堤早午餐","1020558","桃園市桃園區南昌路134號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1020558-香堤早午餐"
"吐司列車","1023228","宜蘭縣宜蘭市農權路235號1樓","早餐","西式早餐",85,"http://www.ipeen.com.tw/shop/1023228-吐司列車"
"無名古早味粉漿蛋餅","1026186","台北市北投區台北市裕民一路9號","早餐","中式早餐",50,"http://www.ipeen.com.tw/shop/1026186-無名古早味粉漿蛋餅"
"阿美姐飯團","1058960","台北市信義區永吉路三十巷","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/1058960-阿美姐飯團"
"快樂屋早餐店","1059040","嘉義市東區忠孝路213號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1059040-快樂屋早餐店"
"早吧Morning Bar","1073358","台北市士林區美崙街32號","早餐","西式早餐",99,"http://www.ipeen.com.tw/shop/1073358-早吧Morning-Bar"
"BON","1057422","台南市中西區新美街101號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1057422-BON"
"TWOZ Brunch Cafe","1057520","台北市士林區中正路235巷21號","早餐","西式早餐",79,"http://www.ipeen.com.tw/shop/1057520-TWOZ-Brunch-Cafe"
"Coco brunch","1047190","高雄市鼓山區中華一路403-11號","早餐","西式早餐",139,"http://www.ipeen.com.tw/shop/1047190-Coco-brunch"
"阿伯排骨粥蔬菜捲","582351","台北市中山區中山北路二段(台新銀行旁小攤販)","早餐","中式早餐",40,"http://www.ipeen.com.tw/shop/582351-阿伯排骨粥蔬菜捲"
"喜得炭火燒三明治(台北南京東店)","1022892","台北市松山區南京東路五段250巷18弄4號","早餐","西式早餐",105,"http://www.ipeen.com.tw/shop/1022892-喜得炭火燒三明治-台北南京東店"
"早安！美芝城(保安店)","1009826","台北市大同區保安街50號","早餐","西式早餐",54,"http://www.ipeen.com.tw/shop/1009826-早安-美芝城-保安店"
"宜蘭龍潭香香堡","920792","宜蘭縣宜蘭市大坡路二段207號","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/920792-宜蘭龍潭香香堡"
"小時候蛋餅","1067600","台中市南區高工路317號","早餐","中式早餐",50,"http://www.ipeen.com.tw/shop/1067600-小時候蛋餅"
"大碗公豆漿店","614316","苗栗縣卓蘭鎮中正路104號","早餐","中式早餐",38,"http://www.ipeen.com.tw/shop/614316-大碗公豆漿店"
"麥味登 Cafe&Brunch(明潭店)","610612","高雄市左營區明潭路26號","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/610612-麥味登-Cafe-Brunch-明潭店"
"幸福廚房","1054958","新北市新莊區建國一路62號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1054958-幸福廚房"
"陶林豆漿店","614178","基隆市中正區義二路166號","早餐","中式早餐",50,"http://www.ipeen.com.tw/shop/614178-陶林豆漿店"
"日沐咖啡","1052368","高雄市苓雅區凱旋三路619號","早餐","西式早餐",170,"http://www.ipeen.com.tw/shop/1052368-日沐咖啡"
"呷尚寶(大肚)","981578","台中市大肚區沙田路ㄧ段496號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/981578-呷尚寶-大肚"
"樂活早午餐廚房","993180","高雄市楠梓區大學南路613號","早餐","西式早餐",63,"http://www.ipeen.com.tw/shop/993180-樂活早午餐廚房"
"蔥品香 烘烤蔥油餅","1210649","台北市中山區農安街8-6號","早餐","早午餐",0,"http://www.ipeen.com.tw/shop/1210649-蔥品香-烘烤蔥油餅"
"早安！美芝城(楠梓活力惠民店)","995158","高雄市楠梓區惠民路241號","早餐","西式早餐",55,"http://www.ipeen.com.tw/shop/995158-早安-美芝城-楠梓活力惠民店"
"巧多西式早餐","1056014","屏東縣內埔鄉內田村仁和路131號","早餐","西式早餐",104,"http://www.ipeen.com.tw/shop/1056014-巧多西式早餐"
"斯味漢堡(板橋三民店)","596494","新北市板橋區三民路二段35巷13號","早餐","其他類型早餐",60,"http://www.ipeen.com.tw/shop/596494-斯味漢堡-板橋三民店"
"驚嘆號早午餐店","631374","新北市汐止區莊敬路2號","早餐","西式早餐",325,"http://www.ipeen.com.tw/shop/631374-驚嘆號早午餐店"
"公正街30年古早味油飯","946458","花蓮縣花蓮市民國路40號","早餐","中式早餐",35,"http://www.ipeen.com.tw/shop/946458-公正街30年古早味油飯"
"Q飯糰(逢甲店)","123451","台中市西屯區西屯路二段282號之1(靠近西屯銀櫃上)","早餐","中式早餐",30,"http://www.ipeen.com.tw/shop/123451-Q飯糰-逢甲店"
"50米深嵐","682834","台中市西屯區櫻花路90號","早餐","其他類型早餐",65,"http://www.ipeen.com.tw/shop/682834-50米深嵐"
"Moly莫利早午餐","599482","台中市北區進化路450號","早餐","其他類型早餐",79,"http://www.ipeen.com.tw/shop/599482-Moly莫利早午餐"
"美味堡早午餐","604852","台北市萬華區西寧南路209號","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/604852-美味堡早午餐"
"早餐優選-Breakfast(中榮店)","613264","新北市新莊區中榮街28號","早餐","其他類型早餐",80,"http://www.ipeen.com.tw/shop/613264-早餐優選-Breakfast-中榮店"
"筑屋早午餐","607340","台中市沙鹿區北勢東路629號1樓","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/607340-筑屋早午餐"
"隱藏版蘿蔔糕加蛋","623984","新北市林口區文化二路一段與忠孝路口","早餐","中式早餐",35,"http://www.ipeen.com.tw/shop/623984-隱藏版蘿蔔糕加蛋"
"古早味水煎包","581865","新北市三重區三張街8號","早餐","中式早餐",40,"http://www.ipeen.com.tw/shop/581865-古早味水煎包"
"紅橘子精緻早餐","143391","台北市內湖區港華街21號","早餐","西式早餐",44,"http://www.ipeen.com.tw/shop/143391-紅橘子精緻早餐"
"四海豆漿大王","958008","台北市大安區忠孝東路三段217巷2弄2號","早餐","中式早餐",65,"http://www.ipeen.com.tw/shop/958008-四海豆漿大王"
"Just a Bear 只是一隻熊 咖啡 早午餐(土城店)","1164746","新北市土城區金城路三段33巷8號","早餐","早午餐",268,"http://www.ipeen.com.tw/shop/1164746-Just-a-Bear-只是一隻熊-咖啡-早午餐-土城店"
"三佳早餐(民權店)","618206","台中市中區民權路80巷2號","早餐","中式早餐",30,"http://www.ipeen.com.tw/shop/618206-三佳早餐-民權店"
"周記燒餅鋪子","594560","台中市豐原區中山路367號","早餐","中式早餐",38,"http://www.ipeen.com.tw/shop/594560-周記燒餅鋪子"
"Laya Burger(淡金店)","584719","新北市淡水區淡金路16巷35號","早餐","西式早餐",140,"http://www.ipeen.com.tw/shop/584719-Laya-Burger-淡金店"
"超人氣早餐車","637446","桃園市平鎮區南東路57-1號","早餐","西式早餐",60,"http://www.ipeen.com.tw/shop/637446-超人氣早餐車"
"Red Garden 紅花園複合式餐飲店","934506","台中市北屯區軍福十七路80號","早餐","其他類型早餐",0,"http://www.ipeen.com.tw/shop/934506-Red-Garden-紅花園複合式餐飲店"
"阿寶晨食館","597492","台中市北區永興街2號","早餐","其他類型早餐",55,"http://www.ipeen.com.tw/shop/597492-阿寶晨食館"
"蘇菲亞羅蘭 Sophia's Kitchen","1044314","屏東縣屏東市忠孝路138-28號","早餐","西式早餐",70,"http://www.ipeen.com.tw/shop/1044314-蘇菲亞羅蘭-Sophia-s-Kitchen"
"夾子園熱壓吐司輕食","1023770","屏東縣屏東市民生東路46-1號(後方巷子)","早餐","西式早餐",40,"http://www.ipeen.com.tw/shop/1023770-夾子園熱壓吐司輕食"
"飯團 刈包","480554","高雄市鼓山區九如四路1131號(7-11正對面，陽明眼鏡行前面)","早餐","中式早餐",22,"http://www.ipeen.com.tw/shop/480554-飯團-刈包"
"元氣飯團","594142","台南市永康區中正路599號","早餐","中式早餐",65,"http://www.ipeen.com.tw/shop/594142-元氣飯團"
"美式早餐屋(壽昌店)","587694","桃園市桃園區壽昌街13-8號1樓","早餐","西式早餐",55,"http://www.ipeen.com.tw/shop/587694-美式早餐屋-壽昌店"
"糖尼早餐吧","1036268","新北市新莊區建安街121巷9號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1036268-糖尼早餐吧"
"布咯漢堡BURGER BURGER","1060690","新北市五股區成泰路一段219-18號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1060690-布咯漢堡BURGER-BURGER"
"微笑甜滋滋","936854","高雄市小港區漢民路653號","早餐","西式早餐",194,"http://www.ipeen.com.tw/shop/936854-微笑甜滋滋"
"御冠園鮮肉湯包頭份店","986626","苗栗縣頭份鎮建國路188號","早餐","中式早餐",65,"http://www.ipeen.com.tw/shop/986626-御冠園鮮肉湯包頭份店"
"Just a Bear 只是一隻熊 咖啡 早午餐(土城店)","1164746","新北市土城區金城路三段33巷8號","早餐","早午餐",268,"http://www.ipeen.com.tw/shop/1164746-Just-a-Bear-只是一隻熊-咖啡-早午餐-土城店"
"皇室吉利堡","939156","新北市淡水區大忠街47號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/939156-皇室吉利堡"
"活力早餐(汐止福安店)","941350","新北市汐止區福安街19號","早餐","其他類型早餐",53,"http://www.ipeen.com.tw/shop/941350-活力早餐-汐止福安店"
